,src,dst,weight
4442,resp2548,resp2300,4
4443,resp2548,resp4774,1
4444,resp2548,resp5310,1
4445,resp2548,resp5390,6
4446,resp2548,resp6159,1
4447,resp2549,resp1410,6
4448,resp2549,resp231,6
4449,resp2549,resp4374,2
4450,resp2549,resp4496,2
4451,resp2549,resp5328,5
4452,resp2549,resp6088,2
4453,resp255,resp1250,5
4454,resp255,resp1307,1
4455,resp255,resp2110,1
4456,resp255,resp2163,6
4457,resp255,resp3989,1
4458,resp255,resp608,2
4459,resp255,resp819,3
4460,resp255,resp88,1
4461,resp2552,resp3734,4
4462,resp2552,resp3851,5
4463,resp2552,resp3989,1
4464,resp2552,resp4326,2
4465,resp2552,resp5788,5
4466,resp2552,resp5840,1
4467,resp2552,resp595,1
4468,resp2552,resp6173,2
4469,resp2555,resp1071,1
4470,resp2555,resp1214,1
4471,resp2555,resp1376,1
4472,resp2555,resp1644,1
4473,resp2555,resp1709,2
4474,resp2555,resp2173,3
4475,resp2555,resp2235,2
4476,resp2555,resp4093,1
4477,resp2555,resp4693,1
4478,resp2555,resp597,1
4479,resp2555,resp610,1
4480,resp2555,resp91,6
4481,resp2555,resp96,1
4482,resp2555,resp999,2
4483,resp2557,resp1371,6
4484,resp2557,resp1848,1
4485,resp2557,resp6020,3
4486,resp2557,resp6221,3
4487,resp2558,resp1210,2
4488,resp2558,resp1723,2
4489,resp2558,resp2333,1
4490,resp2558,resp2461,2
4491,resp2558,resp2480,1
4492,resp2558,resp2503,5
4493,resp2558,resp2890,1
4494,resp2558,resp4330,1
4495,resp2558,resp5203,2
4496,resp2558,resp5663,2
4497,resp2558,resp6061,3
4498,resp2558,resp6212,1
4499,resp2558,resp828,1
4500,resp2559,resp2461,3
4501,resp2559,resp2746,6
4502,resp2559,resp3448,1
4503,resp2559,resp4948,1
4504,resp2559,resp6009,3
4505,resp2559,resp6113,6
4506,resp2559,resp6191,2
4507,resp2559,resp620,2
4508,resp256,resp103,1
4509,resp2563,resp1188,2
4510,resp2563,resp1210,1
4511,resp2563,resp1687,3
4512,resp2563,resp1701,1
4513,resp2563,resp3159,5
4514,resp2563,resp3526,1
4515,resp2563,resp3550,1
4516,resp2563,resp5523,5
4517,resp2563,resp766,5
4518,resp2566,resp2378,6
4519,resp2566,resp2940,5
4520,resp2566,resp4872,1
4521,resp2566,resp5788,1
4522,resp2566,resp6171,1
4523,resp2567,resp1995,1
4524,resp2567,resp2649,1
4525,resp2567,resp3311,4
4526,resp2567,resp3328,2
4527,resp2567,resp3488,2
4528,resp2567,resp3989,1
4529,resp2567,resp4001,1
4530,resp2567,resp4326,1
4531,resp2567,resp4390,1
4532,resp2567,resp4774,4
4533,resp2567,resp595,2
4534,resp2567,resp608,1
4535,resp2567,resp615,3
4536,resp257,resp1150,1
4537,resp257,resp2236,1
4538,resp257,resp3293,3
4539,resp257,resp398,1
4540,resp257,resp4374,1
4541,resp257,resp4797,5
4542,resp257,resp4969,4
4543,resp257,resp5401,2
4544,resp257,resp5508,1
4545,resp257,resp6039,1
4546,resp2571,resp1376,1
4547,resp2571,resp2012,4
4548,resp2571,resp2133,6
4549,resp2571,resp2771,2
4550,resp2571,resp4558,1
4551,resp2571,resp4687,4
4552,resp2571,resp4828,1
4553,resp2571,resp96,3
4554,resp2572,resp159,1
4555,resp2572,resp3369,4
4556,resp2572,resp3508,3
4557,resp2572,resp3665,2
4558,resp2572,resp4284,3
4559,resp2575,resp1209,2
4560,resp2575,resp1785,5
4561,resp2575,resp4574,5
4562,resp2575,resp729,1
4563,resp2576,resp1879,5
4564,resp2576,resp4571,1
4565,resp2577,resp2160,3
4566,resp2577,resp3052,6
4567,resp2577,resp3188,3
4568,resp2577,resp3210,2
4569,resp2577,resp3317,2
4570,resp2577,resp3736,1
4571,resp2577,resp4484,1
4572,resp2577,resp5771,1
4573,resp2577,resp5955,5
4574,resp2578,resp4214,3
4575,resp2578,resp4458,3
4576,resp2578,resp6234,4
4577,resp258,resp5924,1
4578,resp2580,resp1534,2
4579,resp2580,resp3505,5
4580,resp2580,resp4100,2
4581,resp2580,resp5913,6
4582,resp2581,resp1534,3
4583,resp2581,resp3644,1
4584,resp2581,resp4050,4
4585,resp2581,resp4471,5
4586,resp2581,resp4670,4
4587,resp2581,resp5484,5
4588,resp2581,resp5593,2
4589,resp2582,resp1435,4
4590,resp2582,resp3393,1
4591,resp2582,resp4089,3
4592,resp2582,resp4812,2
4593,resp2582,resp5817,1
4594,resp2585,resp1075,2
4595,resp2592,resp1282,6
4596,resp2592,resp1472,1
4597,resp2592,resp232,1
4598,resp2592,resp3136,1
4599,resp2592,resp4804,3
4600,resp2592,resp5684,1
4601,resp2592,resp6216,2
4602,resp2593,resp1131,1
4603,resp2593,resp2378,1
4604,resp2593,resp3800,1
4605,resp2593,resp4640,1
4606,resp2593,resp5586,1
4607,resp2593,resp5654,1
