src,dst,final_weights
resp1289,resp3982,0.15
resp129,resp2271,0.48
resp129,resp4372,0.18
resp129,resp6116,0.06
resp129,resp6233,0.06
resp1290,resp1038,0.16615384615384615
resp1290,resp2049,0.16615384615384615
resp1290,resp2333,0.055384615384615386
resp1290,resp2339,0.16615384615384615
resp1290,resp5539,0.055384615384615386
resp1290,resp844,0.5538461538461539
resp1292,resp1253,0.15428571428571428
resp1292,resp178,0.15428571428571428
resp1292,resp3794,0.23142857142857143
resp1292,resp4778,0.5142857142857142
resp1292,resp5012,0.05142857142857143
resp1292,resp5071,0.15428571428571428
resp1292,resp5870,0.23142857142857143
resp1292,resp5910,0.15428571428571428
resp1292,resp738,0.05142857142857143
resp1294,resp297,0.46153846153846145
resp1294,resp3313,0.13846153846153844
resp1294,resp3586,0.3692307692307692
resp1294,resp597,0.04615384615384615
resp1294,resp790,0.04615384615384615
resp1296,resp2572,0.12
resp1296,resp3508,0.12
resp1296,resp3665,0.12
resp1296,resp4379,0.12
resp1297,resp1377,0.12
resp1297,resp6174,0.48
resp1297,resp91,0.04
resp1299,resp1448,0.0375
resp1299,resp2915,0.45
resp1299,resp3923,0.0375
resp1299,resp5077,0.11249999999999999
resp1299,resp5262,0.45
resp1305,resp1311,0.3490909090909091
resp1305,resp3011,0.04363636363636364
resp1305,resp3264,0.13090909090909092
resp1305,resp5980,0.3490909090909091
resp1306,resp1833,0.054
resp1306,resp2176,0.162
resp1306,resp2831,0.54
resp1306,resp3512,0.054
resp1306,resp3524,0.24299999999999997
resp1306,resp3545,0.054
resp1306,resp380,0.054
resp1306,resp4444,0.054
resp1306,resp4789,0.54
resp1307,resp1097,0.30857142857142855
resp1307,resp1250,0.20571428571428574
resp1307,resp1983,0.06857142857142857
resp1307,resp2163,0.20571428571428574
resp1307,resp255,0.06857142857142857
resp1307,resp314,0.06857142857142857
resp1307,resp3224,0.06857142857142857
resp1307,resp3311,0.6857142857142857
resp1307,resp3525,0.06857142857142857
resp1307,resp4390,0.20571428571428574
resp1307,resp608,0.06857142857142857
resp1307,resp819,0.06857142857142857
resp1310,resp1790,0.37894736842105264
resp1310,resp1808,0.1136842105263158
resp1310,resp3301,0.1136842105263158
resp1310,resp3415,0.3031578947368421
resp1310,resp4690,0.1705263157894737
resp1310,resp6189,0.1705263157894737
resp1311,resp1305,0.06
resp1311,resp1313,0.48
resp1311,resp2602,0.48
resp1311,resp2634,0.06
resp1311,resp3011,0.06
resp1311,resp3264,0.06
resp1311,resp3972,0.48
resp1311,resp4326,0.06
resp1311,resp4774,0.06
resp1311,resp595,0.06
resp1311,resp5980,0.48
resp1311,resp608,0.06
resp1314,resp143,0.32
resp1314,resp2918,0.12
resp1317,resp1065,0.3388235294117647
resp1317,resp1496,0.042352941176470586
resp1317,resp3608,0.508235294117647
resp1317,resp4756,0.042352941176470586
resp1317,resp549,0.19058823529411761
resp1317,resp5749,0.12705882352941175
resp1319,resp5727,0.24
resp1324,resp35,0.13090909090909092
resp1324,resp4549,0.13090909090909092
resp1324,resp5300,0.43636363636363634
resp1324,resp6244,0.13090909090909092
resp1325,resp1909,0.06545454545454546
resp1325,resp2373,0.06545454545454546
resp1325,resp2601,0.06545454545454546
resp1325,resp3283,0.19636363636363638
resp1325,resp4790,0.29454545454545455
resp1325,resp4815,0.29454545454545455
resp1326,resp4904,0.06
resp1326,resp5376,0.27
resp1329,resp3404,0.09
resp1329,resp4261,0.09
resp1329,resp5942,0.27
resp133,resp1078,0.096
resp133,resp1908,0.43200000000000005
resp133,resp1933,0.096
resp133,resp2831,0.096
resp133,resp4377,0.096
resp133,resp4444,0.096
resp133,resp6081,0.096
resp133,resp894,0.096
resp1330,resp1858,0.0626086956521739
resp1330,resp2145,0.28173913043478255
resp1330,resp2328,0.0626086956521739
resp1330,resp4059,0.0626086956521739
resp1330,resp4574,0.0626086956521739
resp1330,resp510,0.6260869565217391
resp1330,resp5151,0.1878260869565217
resp1330,resp5197,0.1878260869565217
resp1330,resp5999,0.5008695652173912
resp1330,resp6255,0.0626086956521739
resp1330,resp64,0.0626086956521739
resp1330,resp870,0.0626086956521739
resp1332,resp1443,0.06
resp1332,resp1872,0.06
resp1332,resp4548,0.06
resp1332,resp4867,0.18
resp1332,resp5408,0.18
resp1332,resp71,0.27
resp1332,resp881,0.06
resp1332,resp947,0.6
resp1334,resp1121,0.64
resp1334,resp1185,0.08
resp1334,resp2072,0.08
resp1334,resp2831,0.08
resp1334,resp4778,0.24
resp1334,resp5181,0.08
resp1334,resp534,0.08
resp1334,resp5705,0.08
resp1339,resp1043,0.31500000000000006
resp1339,resp1460,0.07
resp1339,resp1841,0.31500000000000006
resp1339,resp302,0.07
resp1339,resp3752,0.21000000000000002
resp1339,resp4483,0.07
resp1339,resp4801,0.07
resp1340,resp1121,0.035
resp1340,resp1227,0.10500000000000001
resp1340,resp1704,0.35000000000000003
resp1340,resp274,0.35000000000000003
resp1340,resp4262,0.28
resp1340,resp534,0.035
resp1340,resp6257,0.42000000000000004
resp1341,resp1091,0.06
resp1341,resp3088,0.06
resp1341,resp3665,0.06
resp1341,resp4085,0.06
resp1341,resp4298,0.06
resp1341,resp5047,0.72
resp1341,resp956,0.48
resp1341,resp957,0.06
resp1347,resp2001,0.12
resp1347,resp3156,0.12
resp1347,resp4360,0.12
resp1347,resp5314,0.12
resp1349,resp1975,0.20999999999999996
resp1349,resp2824,0.5599999999999999
resp1349,resp2834,0.20999999999999996
resp1349,resp3365,0.13999999999999999
resp1349,resp5140,0.13999999999999999
resp1349,resp543,0.04666666666666666
resp1349,resp5788,0.04666666666666666
resp135,resp2797,0.21600000000000003
resp135,resp5486,0.07200000000000001
resp135,resp6047,0.21600000000000003
resp1350,resp2831,0.06857142857142857
resp1350,resp3079,0.5485714285714286
resp1350,resp3501,0.06857142857142857
resp1350,resp3935,0.06857142857142857
resp1353,resp1224,0.18
resp1353,resp2146,0.06
resp1353,resp3233,0.48
resp1353,resp3697,0.48
resp1353,resp4507,0.06
resp1353,resp4676,0.06
resp1353,resp5456,0.06
resp1353,resp5977,0.18
resp1353,resp700,0.27
resp1353,resp971,0.06
resp1354,resp3797,0.12
resp1356,resp214,0.12
resp1356,resp3006,0.32
resp1356,resp4264,0.18
resp1357,resp1304,0.0375
resp1357,resp1779,0.16875
resp1357,resp2606,0.3
resp1357,resp3849,0.11249999999999999
resp1357,resp4544,0.45
resp1358,resp2545,0.44000000000000006
resp1358,resp2675,0.05500000000000001
resp1358,resp289,0.05500000000000001
resp1358,resp3896,0.2475
resp1358,resp3949,0.2475
resp1358,resp3956,0.05500000000000001
resp1358,resp4009,0.2475
resp1358,resp4571,0.05500000000000001
resp1358,resp5237,0.16500000000000004
resp1358,resp558,0.44000000000000006
resp1358,resp5970,0.05500000000000001
resp1359,resp3015,0.18
resp137,resp3673,0.5142857142857142
resp137,resp4740,0.05142857142857143
resp137,resp6211,0.05142857142857143
resp1371,resp1212,0.06545454545454546
resp1371,resp2620,0.19636363636363638
resp1371,resp413,0.19636363636363638
resp1371,resp502,0.06545454545454546
resp1371,resp5488,0.06545454545454546
resp1371,resp96,0.5236363636363637
resp1373,resp2989,0.39999999999999997
resp1373,resp4232,0.39999999999999997
resp1373,resp4774,0.39999999999999997
resp1373,resp5244,0.04
resp1373,resp5537,0.39999999999999997
resp1373,resp577,0.04
resp1373,resp595,0.04
resp1373,resp6187,0.04
resp1374,resp3715,0.04
resp1374,resp4308,0.48
resp1374,resp4614,0.04
resp1374,resp6028,0.18
resp1374,resp6132,0.32
resp1376,resp1071,0.1565217391304348
resp1376,resp11,0.23478260869565215
resp1376,resp1545,0.052173913043478265
resp1376,resp2804,0.052173913043478265
resp1376,resp2824,0.6260869565217391
resp1376,resp3989,0.052173913043478265
resp1376,resp494,0.052173913043478265
resp1376,resp5788,0.1565217391304348
resp1376,resp597,0.052173913043478265
resp1376,resp96,0.5217391304347827
resp1377,resp6174,0.39999999999999997
resp1377,resp91,0.18
resp1377,resp96,0.04
resp1380,resp1316,0.39999999999999997
resp1380,resp206,0.18
resp1380,resp4169,0.04
resp1380,resp472,0.04
resp1380,resp6072,0.32
resp1380,resp611,0.32
resp1382,resp3238,0.135
resp1382,resp5221,0.36
resp1382,resp930,0.135
resp1386,resp1376,0.04285714285714286
resp1386,resp1904,0.12857142857142856
resp1386,resp413,0.5142857142857142
resp1386,resp5788,0.04285714285714286
resp1386,resp96,0.34285714285714286
resp1387,resp1542,0.27
resp1387,resp2468,0.06
resp1387,resp3568,0.48
resp1387,resp927,0.06
resp1387,resp947,0.06
resp1389,resp1161,0.06
resp1389,resp1224,0.06
resp1389,resp1477,0.6
resp1389,resp4574,0.06
resp1399,resp940,0.12
resp140,resp35,0.14400000000000002
resp140,resp3807,0.048
resp140,resp5138,0.048
resp140,resp842,0.5760000000000001
resp1400,resp1332,0.21600000000000003
resp1400,resp5268,0.21600000000000003
resp1400,resp947,0.07200000000000001
resp1403,resp1848,0.2504347826086956
resp1403,resp3693,0.03130434782608695
resp1403,resp4120,0.31304347826086953
resp1403,resp4390,0.3756521739130434
resp1403,resp5989,0.03130434782608695
resp1403,resp879,0.3756521739130434
resp1404,resp227,0.18
resp1404,resp3230,0.06
resp1404,resp5114,0.06
resp1404,resp6114,0.48
resp1405,resp204,0.22235294117647061
resp1405,resp2143,0.049411764705882356
resp1405,resp2235,0.049411764705882356
resp1405,resp3903,0.049411764705882356
resp1405,resp3920,0.39529411764705885
resp1405,resp5437,0.39529411764705885
resp1405,resp5598,0.22235294117647061
resp1413,resp1185,0.04
resp1413,resp169,0.32
resp1413,resp2249,0.04
resp1413,resp2532,0.18
resp1413,resp2654,0.04
resp1413,resp4202,0.39999999999999997
resp1413,resp4923,0.48
resp1416,resp1071,0.5
resp1416,resp2859,0.049999999999999996
resp1416,resp35,0.39999999999999997
resp1416,resp5924,0.049999999999999996
resp1416,resp6078,0.049999999999999996
resp1418,resp1416,0.44000000000000006
resp1418,resp1487,0.16500000000000004
resp1418,resp2648,0.05500000000000001
resp1418,resp2831,0.05500000000000001
resp1418,resp2870,0.2475
resp1418,resp3024,0.16500000000000004
resp1418,resp3545,0.44000000000000006
resp1418,resp5071,0.16500000000000004
resp1418,resp5399,0.05500000000000001
resp1418,resp5740,0.05500000000000001
resp1418,resp6081,0.2475
resp1419,resp1628,0.2925
resp1419,resp2271,0.065
resp1419,resp2509,0.065
resp1419,resp2950,0.065
resp1419,resp3049,0.065
resp1419,resp31,0.2925
resp1419,resp3169,0.065
resp1419,resp4559,0.065
resp1419,resp4574,0.6499999999999999
resp1419,resp4712,0.195
resp1419,resp5681,0.195
resp1419,resp6,0.195
resp1419,resp6061,0.065
resp1420,resp1411,0.195
resp1420,resp1908,0.195
resp1420,resp1933,0.195
resp1420,resp2107,0.065
resp1420,resp3356,0.065
resp1420,resp3545,0.195
resp1420,resp392,0.065
resp1420,resp4377,0.6499999999999999
resp1420,resp4399,0.065
resp1420,resp4789,0.065
resp1420,resp5085,0.2925
resp1420,resp5575,0.065
resp1420,resp894,0.195
resp1421,resp2137,0.05142857142857143
resp1421,resp2602,0.5142857142857142
resp1421,resp4431,0.05142857142857143
resp1423,resp1287,0.06
resp1423,resp1559,0.72
resp1423,resp167,0.18
resp1423,resp1736,0.06
resp1423,resp2698,0.06
resp1423,resp3166,0.18
resp1423,resp3562,0.06
resp1423,resp4677,0.18
resp1423,resp4754,0.48
resp1423,resp5349,0.06
resp1423,resp6227,0.06
resp1423,resp980,0.18
resp1425,resp1709,0.08
resp1425,resp1982,0.24
resp1425,resp4761,0.24
resp1425,resp5952,0.08
resp1429,resp1033,0.26666666666666666
resp1429,resp301,0.39999999999999997
resp1429,resp3790,0.03333333333333333
resp1429,resp4426,0.03333333333333333
resp1429,resp85,0.39999999999999997
resp1435,resp3651,0.35294117647058826
resp1435,resp4089,0.4235294117647059
resp1435,resp4812,0.10588235294117648
resp1435,resp5671,0.10588235294117648
resp1435,resp6074,0.10588235294117648
resp1436,resp1813,0.03692307692307692
resp1436,resp2710,0.11076923076923076
resp1436,resp3268,0.4430769230769231
resp1436,resp5540,0.29538461538461536
resp1438,resp1591,0.12
resp1438,resp2003,0.12
resp1438,resp2055,0.12
resp1439,resp1210,0.09999999999999999
resp1439,resp1975,0.09999999999999999
resp1439,resp2290,0.09999999999999999
resp1439,resp2968,0.3
resp1439,resp6098,0.09999999999999999
resp144,resp2056,0.54
resp144,resp2179,0.045
resp144,resp222,0.135
resp144,resp2581,0.135
resp144,resp4266,0.045
resp144,resp558,0.135
resp144,resp6202,0.36
resp144,resp767,0.135
resp144,resp772,0.36
resp1444,resp2736,0.15428571428571428
resp1444,resp3448,0.05142857142857143
resp1444,resp4449,0.4114285714285714
resp1446,resp1821,0.045
resp1446,resp3771,0.2025
resp1446,resp553,0.36
resp1447,resp1481,0.049411764705882356
resp1447,resp2659,0.14823529411764708
resp1447,resp2756,0.049411764705882356
resp1447,resp2903,0.5929411764705883
resp1447,resp3221,0.4941176470588236
resp1447,resp4618,0.049411764705882356
resp1447,resp860,0.049411764705882356
resp1449,resp1209,0.10500000000000001
resp1449,resp1997,0.10500000000000001
resp1449,resp269,0.10500000000000001
resp1449,resp2950,0.31500000000000006
resp1449,resp3847,0.10500000000000001
resp1449,resp4574,0.10500000000000001
resp1449,resp493,0.10500000000000001
resp1450,resp275,0.04
resp1450,resp346,0.04
resp1450,resp3798,0.32
resp1450,resp3941,0.48
resp1451,resp3604,0.06
resp1451,resp5130,0.06
resp1451,resp819,0.48
resp1452,resp1582,0.30857142857142855
resp1452,resp287,0.06857142857142857
resp1452,resp3713,0.20571428571428574
resp1452,resp5408,0.06857142857142857
resp1453,resp1604,0.06461538461538462
resp1453,resp214,0.19384615384615383
resp1453,resp3314,0.19384615384615383
resp1453,resp3711,0.06461538461538462
resp1453,resp4269,0.5169230769230769
resp1453,resp4756,0.06461538461538462
resp1453,resp6248,0.19384615384615383
resp1456,resp2090,0.04666666666666666
resp1456,resp2378,0.13999999999999999
resp1456,resp3111,0.04666666666666666
resp1456,resp3558,0.3733333333333333
resp1456,resp5586,0.04666666666666666
resp1456,resp6098,0.4666666666666666
resp1456,resp6160,0.3733333333333333
resp1457,resp1879,0.24
resp1457,resp2536,0.08
resp1457,resp3057,0.08
resp1457,resp3187,0.24
resp1458,resp1472,0.12
resp1458,resp232,0.04
resp1458,resp322,0.32
resp1458,resp3319,0.04
resp1458,resp4823,0.48
resp1458,resp5936,0.32
resp1462,resp1814,0.63
resp1462,resp2661,0.052500000000000005
resp1462,resp2872,0.052500000000000005
resp1462,resp3106,0.15750000000000003
resp1462,resp387,0.15750000000000003
resp1462,resp546,0.23625000000000002
resp1462,resp5970,0.052500000000000005
resp1463,resp2891,0.45
resp1463,resp3982,0.045
resp1463,resp689,0.135
resp1464,resp2180,0.08
resp1464,resp2267,0.24
resp1464,resp2343,0.08
resp1464,resp2514,0.08
resp1464,resp5285,0.08
resp1464,resp5376,0.24
resp1464,resp5871,0.08
resp1464,resp589,0.36
resp147,resp2950,0.05333333333333333
resp147,resp4369,0.42666666666666664
resp147,resp4574,0.05333333333333333
resp147,resp64,0.24
resp1472,resp1164,0.06285714285714286
resp1472,resp1210,0.18857142857142858
resp1472,resp2824,0.06285714285714286
resp1472,resp3319,0.06285714285714286
resp1472,resp3458,0.5028571428571429
resp1472,resp3480,0.06285714285714286
resp1472,resp4374,0.6285714285714286
resp1472,resp4574,0.06285714285714286
resp1472,resp4823,0.2828571428571428
resp1472,resp5539,0.06285714285714286
resp1472,resp6009,0.06285714285714286
resp1473,resp4023,0.12
resp1473,resp5486,0.32
resp1474,resp1212,0.06
resp1474,resp2512,0.06
resp1474,resp347,0.27
resp1474,resp4318,0.27
resp1475,resp1102,0.045
resp1475,resp4351,0.54
resp1475,resp4484,0.045
resp1476,resp1071,0.195
resp1476,resp1376,0.065
resp1476,resp2501,0.065
resp1476,resp2773,0.2925
resp1476,resp2804,0.195
resp1476,resp3171,0.2925
resp1476,resp3993,0.2925
resp1476,resp413,0.195
resp1476,resp4325,0.195
resp1476,resp4331,0.065
resp1476,resp5225,0.065
resp1476,resp5488,0.065
resp1476,resp96,0.195
resp1477,resp1161,0.049999999999999996
resp1477,resp1389,0.39999999999999997
resp1477,resp1486,0.5
resp1477,resp2150,0.049999999999999996
resp1477,resp254,0.39999999999999997
resp1477,resp3447,0.049999999999999996
resp1477,resp4230,0.049999999999999996
resp1477,resp5276,0.049999999999999996
resp1477,resp5714,0.049999999999999996
resp1477,resp934,0.5
resp1481,resp1447,0.36
resp1481,resp2903,0.2025
resp1481,resp3221,0.045
resp1483,resp1185,0.049999999999999996
resp1483,resp169,0.6
resp1483,resp1865,0.22499999999999998
resp1483,resp2191,0.22499999999999998
resp1483,resp2654,0.22499999999999998
resp1483,resp3028,0.15
resp1483,resp3421,0.049999999999999996
resp1483,resp3780,0.22499999999999998
resp1483,resp5096,0.049999999999999996
resp1483,resp848,0.049999999999999996
resp1487,resp3545,0.18
resp1487,resp4632,0.18
resp1488,resp1256,0.384
resp1488,resp132,0.14400000000000002
resp1488,resp2357,0.048
resp1488,resp4988,0.21600000000000003
resp1488,resp5694,0.21600000000000003
resp1488,resp825,0.14400000000000002
resp1492,resp1289,0.37565217391304345
resp1492,resp2300,0.04695652173913043
resp1492,resp288,0.04695652173913043
resp1492,resp3538,0.37565217391304345
resp1492,resp488,0.04695652173913043
resp1492,resp4935,0.5634782608695653
resp1492,resp5036,0.04695652173913043
resp1492,resp5209,0.37565217391304345
resp1492,resp5404,0.04695652173913043
resp1494,resp2169,0.048
resp1494,resp621,0.384
resp1496,resp1065,0.5305263157894736
resp1496,resp1317,0.04421052631578948
resp1496,resp2288,0.13263157894736843
resp1496,resp3316,0.13263157894736843
resp1496,resp3608,0.5305263157894736
resp1496,resp549,0.04421052631578948
resp1496,resp5749,0.04421052631578948
resp150,resp1723,0.035
resp150,resp1813,0.35000000000000003
resp150,resp2890,0.35000000000000003
resp150,resp3808,0.35000000000000003
resp150,resp4579,0.42000000000000004
resp150,resp5417,0.035
resp150,resp6075,0.035
resp1500,resp1607,0.04
resp1500,resp40,0.39999999999999997
resp1504,resp2475,0.64
resp1504,resp2925,0.24
resp1504,resp3590,0.05333333333333333
resp1504,resp4114,0.05333333333333333
resp1504,resp502,0.05333333333333333
resp1504,resp5201,0.05333333333333333
resp1504,resp558,0.42666666666666664
resp1504,resp6009,0.05333333333333333
resp1506,resp158,0.27
resp1506,resp2339,0.06
resp1506,resp2456,0.06
resp1506,resp3196,0.48
resp1506,resp4141,0.06
resp1506,resp4256,0.06
resp1506,resp518,0.18
resp1506,resp5497,0.06
resp1506,resp5769,0.18
resp1506,resp5941,0.48
resp1509,resp1508,0.18
resp1509,resp2292,0.27
resp1509,resp4766,0.06
resp1511,resp2099,0.09999999999999999
resp1511,resp2287,0.09999999999999999
resp1511,resp3545,0.09999999999999999
resp1511,resp3925,0.09999999999999999
resp1511,resp993,0.3
resp1514,resp1287,0.39999999999999997
resp1514,resp2092,0.049999999999999996
resp1514,resp2522,0.049999999999999996
resp1514,resp3358,0.5
resp1514,resp3608,0.5
resp1514,resp3794,0.049999999999999996
resp1514,resp4756,0.15
resp1514,resp534,0.049999999999999996
resp1514,resp549,0.049999999999999996
resp1514,resp5856,0.22499999999999998
resp1517,resp1667,0.135
resp1517,resp1716,0.36
resp1517,resp415,0.09
resp1517,resp5726,0.3
resp1518,resp4068,0.36
resp1518,resp4646,0.28800000000000003
resp1518,resp881,0.036000000000000004
resp1519,resp4266,0.03428571428571429
resp1519,resp4571,0.03428571428571429
resp1519,resp5429,0.4114285714285714
resp1519,resp546,0.4114285714285714
resp1520,resp1532,0.06
resp1520,resp2995,0.48
resp1520,resp3409,0.06
resp1520,resp3989,0.18
resp1520,resp4030,0.06
resp1520,resp4079,0.27
resp1520,resp45,0.18
resp1520,resp4774,0.27
resp1520,resp4981,0.27
resp1520,resp5713,0.18
resp1520,resp6047,0.06
resp1520,resp608,0.06
resp1521,resp1753,0.05454545454545454
